Price,Displacement,Power,Torque,Cylinder_Config,Engine_Location,Fuel_System,Turbocharger,Emission_Norm,Fuel_Type,Fuel_Tank_Capacity,ARAI_Mileage,City_Mileage,Highway_Mileage,Body_Type,Length,Width,Height,Wheelbase,Kerb_Weight,GVW,Ground_Clearance,Boot_Space,Drivetrain,Gears,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Airbags,ABS,EBD,EBA,ESP,Traction_Control,Hill_Assist,ISOFIX,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Start/Stop_Button,Cruise_Control,Parking_Assistance,Rain_Wipers,Auto_Headlamps,Auto_Mirror,Adj_Steering,Seat_Height_Adjustment,Leather_Steering,Multi_Steering,Rear_Armrest,Cool_Glove_Box,Infotainment,Navigation_System,Bluetooth,USB,Multi_Display,Audiosystem,Make,Model,Variant,Cylinders,Valves/Cylinder,Doors,Seats,Number_of_Airbags
934003,1396,88.77,220.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,45.0,22.54,18.4,22.5,Hatchback,3985,1734,1505,2570,1515,1170,170,285,Front Wheel Drive,6,Ventilated Disc,Drum,McPherson strut & coil spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Elite I20,Asta (O) Crdi,4,4,5,5,6
920993,1197,81.86,115.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,18.6,13.3,18.6,Hatchback,3985,1734,1505,2570,1066,1170,170,285,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Elite I20,Asta (O) Cvt,4,4,5,5,2
751693,1197,82.85,115.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,18.6,13.3,18.5,Hatchback,3985,1734,1505,2570,1060,1170,170,285,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Elite I20,Sportz Plus Dual Tone,4,4,5,5,2
831693,1197,82.85,115.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,18.6,13.3,18.5,Hatchback,3985,1734,1505,2570,1060,1170,170,285,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Elite I20,Sportz Plus Cvt,4,4,5,5,2
846103,1396,88.77,220.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,45.0,22.54,18.4,22.54,Hatchback,3985,1734,1505,2570,1515,1170,170,285,Front Wheel Drive,6,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Elite I20,Sportz Plus Crdi,4,4,5,5,2
579900,1197,81.86,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,37.0,20.5,12.0,14.9,Sedan,3995,1680,1520,2450,1135,1580,164,476,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,Only Front Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,Not on offer,Hyundai,Aura,E 1.2 Petrol,4,4,5,5,2
655900,1197,81.86,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,37.0,20.5,12.0,14.9,Sedan,3995,1680,1520,2450,1135,1580,164,476,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,Only Front Windows,No,Yes,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Aura,S 1.2 Petrol,4,4,5,5,2
705800,1197,81.86,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,37.0,20.1,12.0,14.9,Sedan,3995,1680,1520,2450,1135,1580,164,476,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,Only Front Windows,No,Yes,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Aura,S 1.2 Amt Petrol,4,4,5,5,2
729900,1197,81.86,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,37.0,20.5,12.0,14.9,Sedan,3995,1680,1520,2450,1135,1580,164,476,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Aura,Sx 1.2 Petrol,4,4,5,5,2
804800,1197,81.86,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,37.0,20.1,12.0,14.9,Sedan,3995,1680,1520,2450,1135,1580,164,476,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Yes,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Aura,Sx Plus 1.2 Amt Petrol,4,4,5,5,2
785900,1197,81.86,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,37.0,20.5,12.0,14.9,Sedan,3995,1680,1520,2450,1135,1580,164,476,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Aura,Sx (O) 1.2 Petrol,4,4,5,5,2
728900,1197,68.06,95.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Bi-Fuel,37.0,20.5,13.8,20.5,Sedan,3995,1680,1520,2450,1100,1530,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,Only Front Windows,No,Yes,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Aura,S 1.2 Cng Petrol (Cng +,4,4,5,5,2
854900,998,98.63,172.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,37.0,20.5,12.0,14.9,Sedan,3995,1680,1520,2450,1135,1580,164,476,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Aura,Sx Plus 1.0 Petrol,4,4,5,5,2
773800,1186,73.97,190.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,37.0,25.35,18.0,20.4,Sedan,3995,1680,1520,2450,1210,1630,165,480,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,Only Front Windows,No,Yes,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Aura,S 1.2 Diesel,4,4,5,5,2
823700,1186,73.97,190.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,37.0,20.4,18.0,20.4,Sedan,3995,1680,1520,2450,1210,1630,165,480,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,Only Front Windows,No,Yes,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Aura,S 1.2 Amt Diesel,4,4,5,5,2
922700,1186,73.97,190.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,37.0,25.4,18.0,20.4,Sedan,3995,1680,1520,2450,1210,1630,165,480,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Aura,Sx Plus 1.2 Amt Diesel,4,4,5,5,2
903800,1186,73.97,190.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,37.0,25.35,18.0,20.4,Sedan,3995,1680,1520,2450,1210,1630,165,480,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Aura,Sx (O) 1.2 Diesel,4,4,5,5,2
582000,999,74.96,95.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,18.78,14.0,16.0,Hatchback,3971,1682,1469,2469,1033,1520,165,280,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Volkswagen,Polo,Trendline 1.0L (P),3,4,5,5,2
676500,999,74.96,95.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,18.78,14.0,16.0,Hatchback,3971,1682,1469,2469,1049,1520,165,280,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Volkswagen,Polo,Comfortline 1.0 (P),3,4,5,5,2
776500,999,74.96,95.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,18.78,14.0,16.0,Hatchback,3971,1682,1469,2469,1053,1520,165,280,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Volkswagen,Polo,Highline Plus 1.0 (P),3,4,5,5,2
734500,1498,88.77,230.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,45.0,20.14,19.0,20.0,Hatchback,3971,1682,1469,2469,1033,1520,165,280,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Volkswagen,Polo,Trendline 1.5L (D),4,4,5,5,2
851500,1498,88.77,230.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,45.0,20.14,19.0,20.0,Hatchback,3971,1682,1469,2469,1142,1620,165,280,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Volkswagen,Polo,Comfortline 1.5 (D),4,4,5,5,2
931500,1498,88.77,230.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,45.0,20.14,19.0,20.0,Hatchback,3971,1682,1469,2469,1158,1620,165,280,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Volkswagen,Polo,Highline Plus 1.5 (D),4,4,5,5,2
976000,1197,103.56,175.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,17.21,17.0,17.0,Hatchback,3971,1682,1469,2469,1109,1580,165,280,Front Wheel Drive,7,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,Semi-independent trailing arm,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Volkswagen,Polo,Gt Tsi,4,4,5,5,2
988500,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,45.0,19.91,19.0,19.0,Hatchback,3971,1682,1469,2469,1148,1620,165,250,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,Semi-independent trailing arm,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Volkswagen,Polo,Gt Tdi,4,4,5,5,2
582613,1197,83.15,115.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,37.0,22.0,16.3,14.9,Sedan,3995,1735,1515,2450,860,1315,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Lxi,4,4,4,5,2
673112,1197,83.15,115.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,37.0,22.0,16.3,14.9,Sedan,3995,1735,1515,2450,872,1315,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Vxi,4,4,4,5,2
666622,1248,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,37.0,28.4,28.4,20.4,Sedan,3995,1735,1515,2450,955,1405,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,Only Front Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Ldi,4,4,4,5,2
732113,1197,83.15,115.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,37.0,22.0,16.3,14.9,Sedan,3995,1735,1515,2450,882,1315,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zxi,4,4,4,5,2
757622,1248,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,37.0,28.4,28.4,20.4,Sedan,3995,1735,1515,2450,967,1405,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Vdi,4,4,4,5,2
720112,1197,83.15,115.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,37.0,22.0,16.3,14.9,Sedan,3995,1735,1515,2450,872,1315,163,378,Front Wheel Drive,4,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Vxi Amt,4,4,4,5,2
863122,1248,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,37.0,28.4,28.4,20.4,Sedan,3995,1735,1515,2450,978,1405,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zdi Amt,4,4,4,5,2
816622,1248,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,37.0,28.4,28.4,20.4,Sedan,3995,1735,1515,2450,978,1405,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zdi,4,4,4,5,2
821613,1197,83.15,115.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,37.0,22.0,16.3,14.9,Sedan,3995,1735,1515,2450,895,1315,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zxi Plus,4,4,4,5,2
779113,1197,83.15,115.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,37.0,22.0,16.3,14.9,Sedan,3995,1735,1515,2450,882,1315,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zxi At,4,4,4,5,2
868613,1197,83.15,115.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,37.0,22.0,16.3,14.9,Sedan,3995,1735,1515,2450,990,1315,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zxi Plus Amt,4,4,4,5,2
906122,1248,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,37.0,28.4,28.4,20.4,Sedan,3995,1735,1515,2450,895,1405,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zdi Plus,4,4,4,5,2
804622,1248,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,37.0,28.4,28.4,20.4,Sedan,3995,1735,1515,2450,967,1405,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Vdi Amt,4,4,4,5,2
952622,1248,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,37.0,28.4,28.4,20.4,Sedan,3995,1735,1515,2450,990,1405,163,378,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Dzire,Zdi Plus Amt,4,4,4,5,2
676400,1498,98.63,215.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,40.0,24.4,20.0,20.5,Crossover,3954,1737,1570,2490,1062,1670,190,257,Front Wheel Drive,5,Ventilated Disc,Drum,Independent McPherson,Semi-Independent; Twist beam with dual path strut,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,Only Front Windows,No,Yes,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Ford,Freestyle,1.5L Tdci Ambiente,4,4,5,5,2
